"fk_flights","localisation_fk","Date_fk","Price","Saison_Touristique","Nombre_Escales","Distance_Vol_KM","CANCELLED","Taxe_Price","Prix_Final"
"2042","22","19520131","5670","0","0","1000","1","0","0"
"2043","22","19520131","5670","0","1","1000","0","567","6238"
"2044","22","19520510","8089","0","0","1000","0","809","8918"
"2045","22","19520510","8343","0","0","1000","0","834","9197"
"2046","22","19520131","8375","0","0","1000","0","838","9233"
"2047","22","19511207","11774","0","0","1000","0","1177","12971"
"2048","22","19530525","3388","0","1","1500","0","339","3737"
"2049","22","19520131","3758","0","1","1500","0","376","4144"
"2050","22","19511207","3930","0","0","1500","0","393","4352"
"2051","22","19511212","4081","0","0","1500","0","408","4519"
"2052","22","19520210","4561","0","2","1500","0","456","5007"
"2053","22","19520116","4606","0","1","1500","0","461","5077"
"2054","22","19520410","5023","0","0","1500","0","502","5555"
"2055","22","19520410","5023","0","0","1500","0","502","5555"
"2056","22","19520410","4734","0","1","900","0","237","4968"
"2057","22","19520410","4734","0","3","900","0","237","4928"
"2058","22","19531226","4969","0","0","900","0","248","5236"
"2059","22","19511212","431","0","0","600","0","22","464"
"2060","22","19520410","318","0","0","1600","0","32","382"
"2061","22","19531231","2295","0","0","1600","0","230","2557"
"2062","22","19531226","3083","0","0","1600","0","308","3423"
"2063","22","19531226","3083","0","0","1600","0","308","3423"
"2064","22","19520510","3986","0","0","1600","0","399","4417"
"2065","22","19520210","4047","0","1","1600","0","405","4464"
"2066","22","19520131","4611","0","0","1600","0","461","5104"
"2067","22","19520215","4942","0","1","1600","0","494","5448"
"2068","22","19520116","6257","0","1","1600","0","626","6895"
"2069","22","19530525","6363","0","0","1600","0","636","7032"
"2070","22","19511212","6791","0","0","1600","0","679","7502"
"2071","22","19511207","7417","0","0","1600","0","742","8191"
"2072","22","19530629","7417","0","0","1600","0","742","8191"
"2073","22","19520410","2281","0","0","1400","0","228","2538"
"2074","22","19520410","2281","0","1","1400","1","0","0"
"2075","22","19531226","3053","0","1","1400","0","305","3366"
"2076","22","19531226","3295","0","0","1400","0","330","3653"
"2077","22","19531226","3295","0","0","1400","0","330","3653"
"2078","22","19531226","3295","0","1","1400","1","0","0"
"2079","22","19531226","3334","0","2","1400","0","333","3656"
"2080","22","19520131","4608","0","0","1400","0","461","5097"
"2081","22","19520131","4758","0","0","1400","0","476","5262"
"2082","22","19511212","5312","0","3","1400","0","531","5812"
"2083","22","19511207","5419","0","2","1400","0","542","5949"
"2084","22","19530629","5419","0","0","1400","0","542","5989"
"2085","22","19520116","5476","0","1","1400","0","548","6032"
"2086","22","19520210","5504","0","0","1400","1","0","0"
"2087","22","19520510","5801","0","0","1400","0","580","6409"
"2088","22","19531226","2186","0","0","1450","0","219","2433"
"2089","22","19531226","2212","0","0","1450","0","221","2462"
"2090","22","19520410","2231","0","0","1450","0","223","2484"
"2091","22","19520410","2231","0","0","1450","1","0","0"
"2092","22","19531226","2428","0","1","1450","0","243","2679"
"2093","22","19531226","2428","0","1","1450","0","243","2679"
"2094","22","19531226","2428","0","0","1450","1","0","0"
"2095","22","19531226","2428","0","0","1450","0","243","2699"
"2096","22","19531226","2428","0","1","1450","1","0","0"
"2097","22","19531226","2467","0","1","1450","0","247","2722"
"2098","22","19520210","4521","0","1","1450","0","452","4982"
"2099","22","19520210","4521","0","0","1450","0","452","5002"
"2100","22","19520210","4547","0","2","1450","1","0","0"
"2101","22","19520210","4547","0","0","1450","0","455","5031"
"2102","22","19520210","4551","0","0","1450","0","455","5035"
"2103","22","19520210","4551","0","1","1450","0","455","5015"
"2104","22","19530525","4596","0","1","1450","0","460","5065"
"2105","22","19530525","4596","0","0","1450","1","0","0"
"2106","22","19511212","5597","0","0","1450","0","560","6186"
"2107","22","19511212","5623","0","0","1450","0","562","6215"
"2108","22","19511212","5623","0","1","1450","0","562","6195"
"2109","22","19520510","5754","0","0","1450","0","575","6359"
"2110","22","19520510","5754","0","0","1450","0","575","6359"
"2111","22","19531231","5754","0","0","1450","0","575","6359"
"2112","22","19530629","6104","0","0","1450","0","610","6743"
"2113","22","19511207","6104","0","0","1450","0","610","6743"
"2114","22","19511207","6104","0","0","1450","0","610","6743"
"2115","22","19520215","6187","0","0","1450","0","619","6835"
"2116","22","19520131","6267","0","0","1450","1","0","0"
"2117","22","19520215","6694","0","0","1450","0","669","7393"
"2118","22","19520116","6823","0","0","1450","1","0","0"
"2119","22","19520116","6823","0","0","1450","0","682","7535"
"2120","22","19520210","203","0","1","1100","0","20","225"
"2121","22","19531226","2202","0","1","1250","0","220","2427"
"2122","22","19531226","2202","0","1","1250","0","220","2427"
"2123","22","19520410","2394","0","0","1250","0","239","2658"
"2124","22","19520410","2394","0","0","1250","1","0","0"
"2125","22","19531226","2444","0","1","1250","0","244","2694"
"2126","22","19531226","2444","0","0","1250","1","0","0"
"2127","22","19531226","2444","0","1","1250","1","0","0"
"2128","22","19531226","2444","0","0","1250","1","0","0"
"2129","22","19520131","4582","0","1","1250","0","458","5045"
"2130","22","19520131","4582","0","0","1250","0","458","5065"
"2131","22","19530629","5127","0","0","1250","0","513","5665"
"2132","22","19511207","5127","0","0","1250","1","0","0"
"2133","22","19511207","5127","0","0","1250","0","513","5665"
"2134","22","19520510","5916","0","1","1250","0","592","6513"
"2135","22","19520215","6869","0","0","1250","0","687","7581"
"2136","22","19511212","8718","0","1","1250","0","872","9595"
"2137","22","19500121","1091","0","2","3800","0","164","1291"
"2138","22","19550510","3374","0","3","3800","0","506","3896"
"2139","22","19511207","160","0","0","800","0","8","184"
"2140","22","19530629","160","0","0","800","0","8","184"
"2141","22","19520210","2803","0","0","3100","0","420","3285"
"2142","22","19520210","2803","0","1","3100","0","420","3265"
"2143","22","19550510","2874","0","2","3100","0","431","3327"
"2144","22","19550510","2909","0","1","3100","0","436","3388"
"2145","22","19520530","2912","0","3","3100","0","437","3351"
"2146","22","19520510","3013","0","0","3100","0","452","3526"
"2147","22","19500312","3013","0","0","3100","0","452","3526"
"2148","22","19500312","3014","0","0","3100","0","452","3528"
"2149","22","19520405","3215","0","0","3100","0","482","3759"
"2150","22","19520510","3451","0","3","3100","0","518","3971"
"2151","22","19520306","3763","0","0","3100","0","564","4389"
"2152","22","19550510","4594","0","0","3100","0","689","5345"
"2153","22","19520405","6566","0","0","3100","0","985","7613"
"2154","22","19520306","7664","0","0","3100","0","1150","8876"
"2155","22","19531221","499","0","0","1600","0","50","581"
"2156","22","19511212","3200","0","0","1600","0","320","3552"
"2157","22","19520306","3690","0","0","1600","0","369","4091"
"2158","22","19520405","4595","0","1","2300","0","460","5081"
"2159","22","19520405","4595","0","1","2300","0","460","5081"
"2160","22","19520510","8257","0","0","2300","0","826","9128"
"2161","22","19520301","241","0","0","1700","0","24","299"
"2162","22","19511212","156","0","0","750","0","8","179"
"2163","22","19531101","156","0","2","750","0","8","139"
"2164","22","19531221","7418","0","2","1100","0","742","8142"
"2165","22","19531221","7418","0","2","1100","0","742","8142"
"2166","22","19531221","5412","0","2","1300","0","541","5939"
"2167","22","19531101","10360","0","0","1300","0","1036","11422"
"2168","22","19531221","4138","0","1","1200","1","0","0"
"2169","22","19531221","4138","0","1","1200","1","0","0"
"2170","22","19520301","4223","0","0","1200","0","422","4670"
"2171","22","19520210","5007","0","1","1200","0","501","5512"
"2172","22","19520210","5007","0","0","1200","0","501","5532"
"2173","22","19531231","5122","0","2","1200","1","0","0"
"2174","22","19520510","5122","0","1","1200","0","512","5638"
"2175","22","19511207","5822","0","0","1200","0","582","6428"
"2176","22","19511207","5822","0","0","1200","0","582","6428"
"2177","22","19520111","5953","0","1","1200","1","0","0"
"2178","22","19540410","6062","0","0","1200","0","606","6692"
"2179","22","19520210","6679","0","0","1200","0","668","7371"
"2180","22","19520405","6945","0","1","1200","0","695","7644"
"2181","22","19520405","6945","0","2","1200","0","695","7624"
"2182","22","19520306","7296","0","0","1200","0","730","8049"
"2183","22","19520306","7296","0","0","1200","0","730","8049"
"2184","22","19511212","9426","0","0","1200","0","943","10393"
"2185","22","19520111","9627","0","0","1200","0","963","10614"
"2186","22","19520405","4183","0","3","1400","1","0","0"
"2187","22","19520405","4183","0","0","1400","0","418","4629"
"2188","22","19531221","6314","0","1","1400","0","631","6953"
"2189","22","19531221","5611","0","0","1000","0","561","6192"
"2190","22","19520510","8089","0","0","1000","0","809","8918"
"2191","22","19520510","8343","0","0","1000","0","834","9197"
"2192","22","19520405","445","0","2","1500","0","45","480"
"2193","22","19520306","3701","0","0","1500","0","370","4101"
"2194","22","19520111","3908","0","0","1500","0","391","4329"
"2195","22","19511207","3930","0","2","1500","0","393","4312"
"2196","22","19511212","4081","0","0","1500","0","408","4519"
"2197","22","19520210","4561","0","0","1500","0","456","5047"
"2198","22","19531221","4728","0","2","1500","0","473","5191"
"2199","22","19531221","4728","0","1","1500","0","473","5211"
"2200","22","19520510","8483","0","0","1500","0","848","9361"
"2201","22","19520405","4797","0","3","900","0","240","4995"
"2202","22","19520405","4797","0","1","900","0","240","5035"
"2203","22","19531101","431","0","0","600","0","22","464"
"2204","22","19511212","431","0","3","600","0","22","404"
"2205","22","19540823","654","0","3","600","0","33","638"
"2206","22","19520510","3986","0","1","1600","0","399","4397"
"2207","22","19520405","4003","0","3","1600","0","400","4375"
"2208","22","19520405","4003","0","1","1600","0","400","4415"
"2209","22","19520210","4044","0","0","1600","0","404","4480"
"2210","22","19520210","4047","0","0","1600","0","405","4484"
"2211","22","19520306","4501","0","3","1600","0","450","4923"
"2212","22","19520306","4501","0","0","1600","0","450","4983"
"2213","22","19520301","4964","0","1","1600","0","496","5473"
"2214","22","19520301","4978","0","1","1600","0","498","5488"
"2215","22","19500312","5330","0","0","1600","0","533","5895"
"2216","22","19540410","6257","0","2","1600","0","626","6875"
"2217","22","19531221","6571","0","0","1600","0","657","7260"
"2218","22","19531221","6571","0","2","1600","0","657","7220"
"2219","22","19511212","6791","0","0","1600","0","679","7502"
"2220","22","19520111","6992","0","1","1600","0","699","7704"
"2221","22","19511207","7417","0","0","1600","0","742","8191"
"2222","22","19531221","4903","0","1","1400","0","490","5401"
"2223","22","19511212","5312","0","0","1400","0","531","5872"
"2224","22","19531101","5312","0","0","1400","0","531","5872"
"2225","22","19511207","5419","0","0","1400","0","542","5989"
"2226","22","19530629","5419","0","1","1400","0","542","5969"
"2227","22","19511207","5419","0","0","1400","1","0","0"
"2228","22","19520405","6067","0","0","1400","0","607","6702"
"2229","22","19520405","6067","0","0","1400","1","0","0"
"2230","22","19520405","6067","0","0","1400","0","607","6702"
"2231","22","19520405","7874","0","0","1400","0","787","8690"
"2232","22","19520405","7874","0","0","1400","0","787","8690"
"2233","22","19520210","4521","0","0","1450","1","0","0"
"2234","22","19520210","4521","0","0","1450","1","0","0"
"2235","22","19520210","4547","0","0","1450","0","455","5031"
"2236","22","19520210","4547","0","2","1450","1","0","0"
"2237","22","19520210","4551","0","0","1450","0","455","5035"
"2238","22","19520210","4551","0","0","1450","1","0","0"
"2239","22","19531221","4800","0","1","1450","0","480","5289"
"2240","22","19531221","4800","0","0","1450","0","480","5309"
"2241","22","19531101","5623","0","0","1450","0","562","6215"
"2242","22","19511212","5623","0","0","1450","0","562","6215"
"2243","22","19511212","5623","0","1","1450","0","562","6195"
"2244","22","19520510","5754","0","0","1450","0","575","6359"
"2245","22","19520510","5754","0","1","1450","0","575","6339"
"2246","22","19531221","5892","0","0","1450","0","589","6511"
"2247","22","19520301","6083","0","1","1450","1","0","0"
"2248","22","19520301","6083","0","1","1450","0","608","6701"
"2249","22","19520405","6087","0","1","1450","0","609","6704"
"2250","22","19520405","6087","0","3","1450","0","609","6664"
"2251","22","19520301","6097","0","0","1450","0","610","6736"
"2252","22","19520301","6097","0","2","1450","1","0","0"
"2253","22","19530629","6104","0","0","1450","0","610","6743"
"2254","22","19511207","6104","0","3","1450","0","610","6683"
"2255","22","19511207","6104","0","0","1450","0","610","6743"
"2256","22","19520306","6265","0","1","1450","0","627","6901"
"2257","22","19520306","6265","0","1","1450","0","627","6901"
"2258","22","19520306","6265","0","3","1450","0","627","6861"
"2259","22","19520306","6528","0","1","1450","0","653","7190"
"2260","22","19540410","6823","0","0","1450","0","682","7535"
"2261","22","19520510","6880","0","1","1450","0","688","7577"
"2262","22","19520405","7891","0","0","1450","0","789","8709"
"2263","22","19520405","7891","0","0","1450","0","789","8709"
"2264","22","19531221","8332","0","1","1450","0","833","9174"
"2265","22","19531221","8332","0","0","1450","0","833","9194"
"2266","22","19531221","8332","0","0","1450","0","833","9194"
"2267","22","19531221","8332","0","1","1450","0","833","9174"
"2268","22","19520210","203","0","0","1100","0","20","245"
"2269","22","19531221","3644","0","0","1100","1","0","0"
"2270","22","19531221","4151","0","1","1250","0","415","4571"
"2271","22","19520405","5403","0","0","1250","0","540","5969"
"2272","22","19520405","5403","0","0","1250","0","540","5969"
"2273","22","19520405","5403","0","3","1250","0","540","5909"
"2274","22","19511212","8718","0","1","1250","0","872","9595"
"2275","22","19500121","1091","0","0","3800","0","164","1331"
"2276","22","19540619","3244","0","0","3800","0","487","3807"
"2277","24","19520420","167","0","0","800","1","0","0"
"2278","24","19531206","167","0","1","750","0","8","171"
"2279","24","19530326","222","0","0","1400","0","22","272"
"2280","24","19520525","447","0","0","1400","0","45","519"
"2281","24","19520311","167","0","1","900","0","8","174"
"2282","24","19540214","167","0","2","850","0","8","153"
"2283","24","19540430","2393","0","1","1100","0","239","2634"
"2284","24","19520210","1630","0","0","3800","0","244","1950"
"2285","24","19520420","167","0","0","800","0","8","192"
"2286","24","19531206","167","0","2","750","0","8","151"
"2287","24","19530326","222","0","0","1400","0","22","272"
"2288","24","19520525","447","0","0","1400","0","45","519"
"2289","24","19520311","167","0","0","900","0","8","194"
"2290","24","19540214","167","0","0","850","0","8","193"
"2291","24","19540430","2393","0","0","1100","1","0","0"
"2292","24","19520210","1630","0","0","3800","0","244","1950"
"2293","24","19520425","214","0","1","1700","0","21","249"
"2294","24","19531201","220","0","0","1200","0","22","266"
"2295","24","19520331","479","0","2","1200","1","0","0"
"2296","24","19520331","479","0","1","1200","0","48","531"
"2297","24","19530326","222","0","3","1400","1","0","0"
"2298","24","19520121","167","0","0","1000","0","17","204"
"2299","24","19530125","2419","0","0","600","0","121","2552"
"2300","24","19520331","211","0","0","1100","1","0","0"
"2301","24","19540430","2393","0","1","1100","0","239","2634"
"2302","24","19540110","167","0","2","800","0","8","152"
"2303","24","19540803","167","0","0","750","0","8","191"
"2304","24","19520425","164","0","1","1300","0","16","187"
"2305","24","19530326","222","0","1","1400","0","22","252"
"2306","24","19540803","418","0","3","600","0","21","391"
"2307","24","19520415","220","0","0","1600","0","22","274"
"2308","24","19540430","2393","0","0","1100","0","239","2654"
"2309","24","19530326","222","0","1","1400","1","0","0"
"2310","24","19540604","2419","0","1","600","0","121","2532"
"2311","24","19530125","2419","0","1","600","0","121","2532"
"2312","24","19540818","164","0","1","1100","0","16","183"
"2313","24","19540430","2393","0","1","1100","0","239","2634"
"2314","24","19530704","167","0","0","800","0","8","192"
"2315","24","19540803","167","0","0","750","0","8","191"
"2316","24","19531201","220","0","1","1200","0","22","246"
"2317","24","19530326","222","0","2","1400","1","0","0"
"2318","24","19540415","222","0","0","1400","0","22","272"
"2319","24","19540813","168","0","0","1500","0","17","215"
"2320","24","19520311","167","0","0","900","0","8","194"
"2321","24","19540803","418","0","1","600","0","21","431"
"2322","24","19541231","430","0","1","600","0","22","444"
"2323","24","19520410","220","0","0","1600","0","22","274"
"2324","24","19530624","167","0","1","850","0","8","173"
"2325","24","19540430","2393","0","0","1100","0","239","2654"
"2326","24","19520405","214","0","0","1700","0","21","269"
"2327","24","19540214","164","0","0","1300","0","16","207"
"2328","24","19540214","451","0","0","1200","1","0","0"
"2329","24","19540214","451","0","0","1200","0","45","520"
"2330","24","19530326","222","0","0","1400","0","22","272"
"2331","24","19520121","167","0","0","1000","0","17","204"
"2332","24","19540614","167","0","0","1300","0","17","210"
"2333","24","19540604","2419","0","0","600","0","121","2552"
"2334","24","19530125","2419","0","1","600","0","121","2532"
"2335","24","19540430","2393","0","1","1100","0","239","2634"
"2336","24","19540311","167","0","0","1350","0","17","211"
"2337","24","19540823","167","0","2","800","0","8","152"
"2338","24","19530301","167","0","0","750","0","8","191"
"2339","24","19530326","222","0","0","1400","0","22","272"
"2340","24","19540813","168","0","0","1500","0","17","215"
"2341","24","19530301","418","0","1","600","0","21","431"
"2342","24","19540604","2419","0","0","600","0","121","2552"
"2343","24","19530125","2419","0","0","600","1","0","0"
"2344","24","19540306","220","0","0","1600","0","22","274"
"2345","24","19530629","164","0","1","1100","1","0","0"
"2346","24","19540430","2393","0","0","1100","1","0","0"
"2347","24","19520420","167","0","0","800","0","8","192"
"2348","24","19531206","167","0","0","750","0","8","191"
"2349","24","19530326","222","0","1","1400","0","22","252"
"2350","24","19520525","222","0","1","1400","0","22","252"
"2351","24","19520311","167","0","0","900","0","8","194"
"2352","24","19540214","300","0","1","1600","0","30","342"
"2353","24","19540214","167","0","3","850","0","8","133"
"2354","24","19540430","2393","0","1","1100","0","239","2634"
"2355","24","19520210","1630","0","0","3800","0","244","1950"
"2356","24","19520425","214","0","0","1700","0","21","269"
"2357","24","19531201","220","0","0","1200","1","0","0"
"2358","24","19520331","479","0","0","1200","1","0","0"
"2359","24","19520331","479","0","0","1200","0","48","551"
"2360","24","19530326","222","0","0","1400","1","0","0"
"2361","24","19520121","167","0","2","1000","0","17","164"
"2362","24","19530125","2419","0","0","600","0","121","2552"
"2363","24","19520331","164","0","1","1100","0","16","183"
"2364","24","19540430","2393","0","1","1100","0","239","2634"
"2365","24","19540110","167","0","1","800","0","8","172"
"2366","24","19540803","167","0","0","750","1","0","0"
"2367","24","19520425","164","0","1","1300","0","16","187"
"2368","24","19520425","451","0","0","1200","0","45","520"
"2369","24","19520425","451","0","0","1200","0","45","520"
"2370","24","19530326","222","0","0","1400","0","22","272"
"2371","24","19540803","418","0","0","600","0","21","451"
"2372","24","19520415","220","0","2","1600","0","22","234"
"2373","24","19520415","459","0","0","850","0","23","499"
"2374","24","19540430","2393","0","1","1100","0","239","2634"
"2375","24","19530326","222","0","0","1400","1","0","0"
"2376","24","19540604","2419","0","2","600","0","121","2512"
"2377","24","19530125","2419","0","0","600","0","121","2552"
"2378","24","19540818","164","0","2","1100","0","16","163"
